# Region type : patch pressure_outlet
# Faces       : 354
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	sum(phi)
697           	2.581782e-08
698           	3.263316e-10
699           	2.484857e-09
700           	-2.619896e-08
701           	-1.862685e-08
702           	-2.295537e-08
703           	2.049290e-08
704           	1.148010e-08
705           	1.554060e-09
706           	4.354749e-09
707           	-3.059165e-09
708           	-1.425890e-08
709           	-1.933180e-08
710           	1.285095e-08
711           	-3.597320e-08
712           	1.396917e-08
713           	-2.675926e-08
714           	-7.796855e-09
715           	1.364726e-08
716           	-9.488569e-09
717           	5.614408e-10
718           	-1.210680e-08
719           	3.290396e-10
720           	-1.318104e-08
721           	-2.428886e-08
722           	4.224814e-09
723           	-1.814888e-08
724           	1.202707e-08
725           	-7.336626e-09
726           	1.832343e-08
727           	1.158140e-08
728           	1.731843e-08
729           	4.845644e-09
730           	1.188379e-08
731           	1.033457e-08
732           	6.968988e-09
733           	-3.148656e-08
734           	-2.742231e-08
735           	4.008210e-09
736           	-1.003915e-08
737           	2.317172e-08
738           	8.045083e-09
739           	2.189917e-08
740           	-8.755989e-09
741           	3.849873e-09
742           	4.195935e-09
743           	1.375456e-08
744           	4.768971e-09
745           	1.324607e-08
746           	3.380127e-09
747           	5.425230e-09
748           	-1.328880e-08
749           	2.505475e-09
750           	-1.181842e-08
751           	2.240207e-09
752           	-1.199754e-08
753           	1.329938e-08
754           	3.233991e-09
755           	2.062570e-09
756           	5.226653e-09
757           	-1.594383e-09
758           	4.795308e-09
759           	4.937418e-09
760           	5.090701e-09
761           	2.372535e-09
762           	-3.741752e-09
763           	-8.157719e-09
764           	-2.896614e-08
765           	-9.375604e-09
766           	-3.714404e-09
767           	1.396004e-10
768           	4.757416e-09
769           	3.688169e-09
770           	-3.829208e-10
771           	2.717393e-09
772           	4.470491e-09
773           	2.302321e-09
774           	1.206133e-09
775           	1.423490e-09
776           	-3.577812e-09
777           	-7.199760e-09
778           	2.820448e-10
779           	3.442800e-09
780           	-1.831279e-09
781           	-4.982501e-09
782           	-8.627152e-09
783           	-5.558620e-09
784           	-2.300214e-09
785           	-4.834259e-09
786           	-2.670832e-09
787           	3.037305e-09
788           	-8.555277e-09
789           	2.980750e-09
790           	-1.805409e-09
791           	1.941969e-09
792           	-1.996894e-09
793           	2.704560e-09
794           	-8.558457e-09
795           	2.714449e-09
796           	-5.152466e-09
797           	3.688396e-09
798           	-4.597928e-09
799           	2.906412e-09
800           	-7.808017e-09
801           	4.449044e-09
802           	1.954438e-09
803           	5.101025e-09
804           	-5.910855e-09
805           	3.663306e-09
806           	-3.363910e-09
807           	1.687830e-09
808           	-5.801943e-09
809           	2.077475e-09
810           	6.482027e-10
811           	3.835392e-09
812           	-6.933239e-09
813           	4.140408e-09
814           	-5.603847e-09
815           	1.058331e-09
816           	-1.032333e-08
817           	2.932242e-09
818           	-5.237184e-09
819           	8.953444e-09
820           	-8.514640e-11
821           	1.174138e-08
822           	-8.495285e-10
823           	1.452310e-08
824           	-2.156928e-09
825           	7.307994e-09
826           	-4.107713e-09
827           	4.908540e-09
828           	-6.362312e-09
829           	7.809591e-09
830           	-3.964434e-08
831           	6.400635e-09
832           	1.109556e-09
833           	3.819371e-09
834           	5.997050e-10
835           	3.432890e-09
836           	3.906328e-09
837           	1.345902e-09
838           	2.408553e-09
839           	1.484407e-09
840           	-1.183042e-08
841           	4.815414e-09
842           	-1.338358e-09
843           	6.534923e-09
844           	-4.841000e-09
845           	6.678883e-09
846           	3.634532e-10
847           	-8.092316e-11
848           	-5.886541e-09
849           	-7.125165e-09
850           	-2.302518e-09
851           	-2.797291e-09
852           	-9.014911e-09
853           	-5.314163e-10
854           	-5.019515e-09
855           	9.314255e-10
856           	1.805398e-09
857           	2.625910e-09
858           	-8.359472e-09
859           	5.961516e-09
860           	-1.788042e-08
861           	1.381700e-08
862           	-1.485489e-09
863           	1.585129e-08
864           	-1.187856e-08
865           	3.197035e-09
866           	8.597048e-10
867           	4.084137e-09
868           	-1.228073e-08
869           	6.642544e-10
870           	-1.308277e-09
871           	1.253981e-09
872           	-4.030257e-09
873           	9.329283e-09
874           	-5.051564e-08
875           	8.103802e-09
876           	-5.379200e-08
877           	1.188972e-08
878           	-4.255243e-08
879           	8.557578e-09
880           	4.888694e-10
881           	5.364717e-09
882           	-6.357491e-09
883           	1.195758e-08
884           	-2.333245e-08
885           	2.185899e-08
886           	-2.695759e-08
887           	2.084032e-08
888           	-2.660748e-08
889           	1.398321e-08
890           	-1.023532e-08
891           	1.446042e-08
892           	-3.880381e-08
893           	2.848209e-08
894           	-4.488260e-08
895           	2.064009e-08
896           	-5.257439e-08
897           	1.428066e-08
898           	-1.573512e-08
899           	-1.663607e-10
900           	-1.140553e-08
901           	1.075540e-08
902           	7.829849e-09
903           	3.916462e-08
904           	-4.909323e-09
905           	5.253348e-08
906           	2.360322e-09
907           	3.229102e-08
908           	5.554436e-09
909           	1.967886e-08
910           	-1.487007e-08
911           	1.241340e-08
912           	-1.514936e-08
913           	1.459454e-08
914           	-8.629486e-08
915           	8.319412e-09
916           	-1.902957e-08
917           	5.605149e-09
918           	-9.570321e-09
919           	8.769600e-09
920           	-1.364390e-08
921           	1.282168e-08
922           	8.726435e-09
923           	1.796329e-08
924           	5.825849e-09
925           	1.748015e-08
926           	-7.142289e-08
927           	1.021110e-08
928           	4.320499e-09
929           	6.609389e-09
930           	-2.293064e-08
931           	7.619994e-09
932           	3.568284e-09
933           	1.085597e-08
934           	7.291612e-09
935           	1.299788e-08
936           	-1.112680e-08
937           	1.500406e-08
938           	-7.127805e-09
939           	1.520163e-08
940           	-4.556225e-09
941           	8.285720e-09
942           	-1.445452e-08
943           	9.254696e-10
944           	-4.779369e-09
945           	-8.871042e-09
946           	7.837783e-09
947           	-2.852463e-09
948           	5.434022e-09
949           	3.571599e-09
950           	-4.387731e-10
951           	1.346179e-08
952           	-9.384128e-10
953           	1.415466e-08
954           	4.040726e-09
955           	-2.625263e-09
956           	8.028679e-09
957           	-1.231589e-08
958           	1.346095e-08
959           	6.214518e-09
960           	5.982722e-09
961           	2.795812e-09
962           	-1.182231e-07
963           	5.215951e-09
964           	6.669000e-09
965           	4.661560e-11
966           	1.054090e-08
967           	6.219146e-09
968           	5.510719e-09
969           	7.107966e-09
970           	7.650862e-09
971           	3.932719e-09
972           	-3.868928e-09
973           	4.516144e-09
974           	6.066133e-09
975           	9.868844e-09
976           	-3.099840e-10
977           	1.370962e-08
978           	-1.560939e-08
979           	1.083719e-08
980           	-1.701286e-08
981           	8.001215e-09
982           	-3.432613e-09
983           	4.682978e-09
984           	-2.184185e-08
985           	-4.432066e-10
986           	-1.033869e-08
987           	2.544673e-10
988           	-4.696756e-09
989           	3.183083e-09
990           	4.263373e-09
991           	4.159093e-09
992           	6.801676e-09
993           	6.559410e-09
994           	5.917635e-09
995           	2.187204e-09
996           	-7.088603e-09
997           	4.608324e-09
998           	3.971857e-09
999           	3.741753e-10
1000          	4.242573e-09
