# Region type : patch pressure_outlet
# Faces       : 6382
# Area        : 3.066803e-04
# Scale factor: 1.000000e+00
# Time        	sum(phi)
603           	-1.628283e-08
604           	-4.133161e-09
605           	-3.881319e-09
606           	-4.323497e-09
607           	-4.814810e-09
608           	-5.797300e-09
609           	-6.729574e-09
610           	-9.082243e-09
611           	-1.164524e-08
612           	-1.376953e-08
613           	-1.677076e-08
614           	-1.914423e-08
615           	-2.097700e-08
616           	-2.224666e-08
617           	-2.301399e-08
618           	2.829560e-09
619           	4.450975e-09
620           	-2.124240e-08
621           	-2.032645e-08
622           	-1.919741e-08
623           	-1.917804e-08
624           	-2.147769e-08
625           	-2.611068e-08
626           	-1.747988e-08
627           	-8.463222e-09
628           	-9.690413e-09
629           	6.172909e-09
630           	6.292638e-09
631           	6.388099e-09
632           	6.348703e-09
633           	6.415853e-09
634           	6.680623e-09
635           	-2.646270e-08
636           	-2.748253e-08
637           	-2.866913e-08
638           	-2.956867e-08
639           	-3.042702e-08
640           	-3.090100e-08
641           	-3.132637e-08
642           	-3.078189e-08
643           	-2.962589e-08
644           	-2.844219e-08
645           	-2.741835e-08
646           	-2.718863e-08
647           	-2.718337e-08
648           	-2.774108e-08
649           	-2.770815e-08
650           	-2.884446e-08
651           	-2.926077e-08
652           	-2.923941e-08
653           	-2.955417e-08
654           	-2.994666e-08
655           	-3.038760e-08
656           	-3.103002e-08
657           	-3.195432e-08
658           	-3.167987e-08
659           	-3.041783e-08
660           	-2.888844e-08
661           	-2.773735e-08
662           	-2.677841e-08
663           	-2.641693e-08
664           	-2.683771e-08
665           	-2.720492e-08
666           	-2.832369e-08
667           	-2.991757e-08
668           	-3.176303e-08
669           	-3.344373e-08
670           	-3.481224e-08
671           	-3.679196e-08
672           	-3.867287e-08
673           	-4.136873e-08
674           	-4.386281e-08
675           	-4.620534e-08
676           	-4.598271e-08
677           	-4.390158e-08
678           	-4.018415e-08
679           	-3.649385e-08
680           	-2.633129e-08
681           	-2.476844e-08
682           	-2.100604e-08
683           	-1.577699e-08
684           	-1.243638e-08
685           	-1.074208e-08
686           	-2.796206e-09
687           	-3.183834e-09
688           	-3.234140e-09
689           	-2.928291e-09
690           	-3.059996e-09
691           	-3.094107e-09
692           	1.920919e-09
693           	-5.210210e-09
694           	-2.695364e-09
695           	-5.710868e-10
696           	-1.389154e-08
697           	-1.512906e-08
698           	-1.688003e-08
699           	-1.894373e-08
700           	-2.084905e-08
701           	-2.284039e-08
702           	-2.453062e-08
703           	-2.743815e-08
704           	-2.812120e-08
705           	7.343045e-09
706           	7.163922e-09
707           	6.759587e-09
708           	-1.197010e-08
709           	6.025193e-09
710           	8.108342e-09
711           	7.424881e-09
712           	7.600824e-09
713           	-3.640097e-08
714           	-3.545536e-08
715           	-3.811455e-08
716           	-2.766110e-08
717           	-3.254980e-08
718           	-3.586995e-08
719           	7.078682e-09
720           	8.159058e-09
721           	8.490144e-09
722           	8.214386e-09
723           	7.540095e-09
724           	-2.545634e-08
725           	7.079737e-09
726           	8.059732e-09
727           	1.009217e-08
728           	1.187682e-08
729           	1.063983e-08
730           	5.140113e-09
731           	-1.489853e-09
732           	-5.532657e-09
733           	-1.071191e-08
734           	-1.085791e-08
735           	-1.018614e-08
736           	-5.043262e-09
737           	4.576251e-09
738           	1.022366e-08
739           	1.245595e-08
740           	-3.747953e-08
741           	-3.792222e-08
742           	-4.146917e-08
743           	-4.586480e-08
744           	-5.131041e-08
745           	-5.565081e-08
746           	-6.736829e-09
747           	-7.222188e-09
748           	-8.893010e-09
749           	-1.021178e-08
750           	-5.106092e-08
751           	-5.129094e-08
752           	-5.088645e-08
753           	-5.065114e-08
754           	-5.025060e-08
755           	-5.055866e-08
756           	1.401056e-08
757           	1.094221e-08
758           	4.263186e-09
759           	-7.822605e-09
760           	-2.002994e-08
761           	-2.874529e-08
762           	-2.975942e-08
763           	-2.883750e-08
764           	-2.749560e-08
765           	-2.614762e-08
766           	-3.879708e-08
767           	-3.133139e-08
768           	-1.511978e-08
769           	-8.942147e-09
770           	-6.425032e-09
771           	-5.861120e-09
772           	-6.357279e-09
773           	-7.588842e-09
774           	-9.536357e-09
775           	-1.480888e-08
776           	-2.391759e-08
777           	-1.993282e-08
778           	1.717647e-08
779           	1.861471e-08
780           	1.708371e-08
781           	1.085810e-08
782           	-3.692775e-09
783           	-2.067283e-08
784           	-4.785980e-08
785           	-2.230870e-08
786           	-2.146066e-08
787           	-1.842115e-08
788           	-1.261396e-08
789           	-9.310438e-10
790           	7.215627e-09
791           	4.954367e-09
792           	-3.124362e-09
793           	-1.415601e-08
794           	-2.615559e-08
795           	-3.205378e-08
796           	-3.584550e-08
797           	-3.138745e-08
798           	6.424289e-09
799           	2.642459e-08
800           	2.668559e-08
801           	2.585312e-08
802           	2.015977e-08
803           	-2.107319e-08
804           	-4.702299e-08
805           	-4.601078e-08
806           	-3.669341e-08
