# Region type : patch velocity_inlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	sum(phi)
344           	-4.314365e-03
345           	-4.314365e-03
346           	-4.314365e-03
347           	-4.314365e-03
348           	-4.314365e-03
349           	-4.314365e-03
350           	-4.314365e-03
351           	-4.314365e-03
352           	-4.314365e-03
353           	-4.314365e-03
354           	-4.314365e-03
355           	-4.314365e-03
356           	-4.314365e-03
357           	-4.314365e-03
358           	-4.314365e-03
359           	-4.314365e-03
360           	-4.314365e-03
361           	-4.314365e-03
362           	-4.314365e-03
363           	-4.314365e-03
364           	-4.314365e-03
365           	-4.314365e-03
366           	-4.314365e-03
367           	-4.314365e-03
368           	-4.314365e-03
369           	-4.314365e-03
370           	-4.314365e-03
371           	-4.314365e-03
372           	-4.314365e-03
373           	-4.314365e-03
374           	-4.314365e-03
375           	-4.314365e-03
376           	-4.314365e-03
377           	-4.314365e-03
378           	-4.314365e-03
379           	-4.314365e-03
380           	-4.314365e-03
381           	-4.314365e-03
382           	-4.314365e-03
383           	-4.314365e-03
384           	-4.314365e-03
385           	-4.314365e-03
386           	-4.314365e-03
387           	-4.314365e-03
388           	-4.314365e-03
389           	-4.314365e-03
390           	-4.314365e-03
391           	-4.314365e-03
392           	-4.314365e-03
393           	-4.314365e-03
394           	-4.314365e-03
395           	-4.314365e-03
396           	-4.314365e-03
397           	-4.314365e-03
398           	-4.314365e-03
399           	-4.314365e-03
400           	-4.314365e-03
401           	-4.314365e-03
402           	-4.314365e-03
403           	-4.314365e-03
404           	-4.314365e-03
405           	-4.314365e-03
406           	-4.314365e-03
407           	-4.314365e-03
408           	-4.314365e-03
409           	-4.314365e-03
410           	-4.314365e-03
411           	-4.314365e-03
412           	-4.314365e-03
413           	-4.314365e-03
414           	-4.314365e-03
415           	-4.314365e-03
416           	-4.314365e-03
417           	-4.314365e-03
418           	-4.314365e-03
419           	-4.314365e-03
420           	-4.314365e-03
421           	-4.314365e-03
422           	-4.314365e-03
423           	-4.314365e-03
424           	-4.314365e-03
425           	-4.314365e-03
426           	-4.314365e-03
427           	-4.314365e-03
428           	-4.314365e-03
429           	-4.314365e-03
430           	-4.314365e-03
431           	-4.314365e-03
432           	-4.314365e-03
433           	-4.314365e-03
434           	-4.314365e-03
435           	-4.314365e-03
436           	-4.314365e-03
437           	-4.314365e-03
438           	-4.314365e-03
439           	-4.314365e-03
440           	-4.314365e-03
441           	-4.314365e-03
442           	-4.314365e-03
443           	-4.314365e-03
444           	-4.314365e-03
445           	-4.314365e-03
446           	-4.314365e-03
447           	-4.314365e-03
448           	-4.314365e-03
449           	-4.314365e-03
450           	-4.314365e-03
451           	-4.314365e-03
452           	-4.314365e-03
453           	-4.314365e-03
454           	-4.314365e-03
455           	-4.314365e-03
456           	-4.314365e-03
457           	-4.314365e-03
458           	-4.314365e-03
459           	-4.314365e-03
460           	-4.314365e-03
461           	-4.314365e-03
462           	-4.314365e-03
463           	-4.314365e-03
464           	-4.314365e-03
465           	-4.314365e-03
466           	-4.314365e-03
467           	-4.314365e-03
468           	-4.314365e-03
469           	-4.314365e-03
470           	-4.314365e-03
471           	-4.314365e-03
472           	-4.314365e-03
473           	-4.314365e-03
474           	-4.314365e-03
475           	-4.314365e-03
476           	-4.314365e-03
477           	-4.314365e-03
478           	-4.314365e-03
479           	-4.314365e-03
480           	-4.314365e-03
481           	-4.314365e-03
482           	-4.314365e-03
483           	-4.314365e-03
484           	-4.314365e-03
485           	-4.314365e-03
486           	-4.314365e-03
487           	-4.314365e-03
488           	-4.314365e-03
489           	-4.314365e-03
490           	-4.314365e-03
491           	-4.314365e-03
492           	-4.314365e-03
493           	-4.314365e-03
494           	-4.314365e-03
495           	-4.314365e-03
496           	-4.314365e-03
497           	-4.314365e-03
498           	-4.314365e-03
499           	-4.314365e-03
500           	-4.314365e-03
501           	-4.314365e-03
502           	-4.314365e-03
503           	-4.314365e-03
504           	-4.314365e-03
505           	-4.314365e-03
506           	-4.314365e-03
507           	-4.314365e-03
508           	-4.314365e-03
509           	-4.314365e-03
510           	-4.314365e-03
511           	-4.314365e-03
512           	-4.314365e-03
513           	-4.314365e-03
514           	-4.314365e-03
515           	-4.314365e-03
516           	-4.314365e-03
517           	-4.314365e-03
518           	-4.314365e-03
519           	-4.314365e-03
520           	-4.314365e-03
521           	-4.314365e-03
522           	-4.314365e-03
523           	-4.314365e-03
524           	-4.314365e-03
525           	-4.314365e-03
526           	-4.314365e-03
527           	-4.314365e-03
528           	-4.314365e-03
529           	-4.314365e-03
530           	-4.314365e-03
531           	-4.314365e-03
532           	-4.314365e-03
533           	-4.314365e-03
534           	-4.314365e-03
535           	-4.314365e-03
536           	-4.314365e-03
537           	-4.314365e-03
538           	-4.314365e-03
539           	-4.314365e-03
540           	-4.314365e-03
541           	-4.314365e-03
542           	-4.314365e-03
543           	-4.314365e-03
544           	-4.314365e-03
545           	-4.314365e-03
546           	-4.314365e-03
547           	-4.314365e-03
548           	-4.314365e-03
549           	-4.314365e-03
550           	-4.314365e-03
551           	-4.314365e-03
552           	-4.314365e-03
553           	-4.314365e-03
554           	-4.314365e-03
555           	-4.314365e-03
556           	-4.314365e-03
557           	-4.314365e-03
558           	-4.314365e-03
559           	-4.314365e-03
560           	-4.314365e-03
561           	-4.314365e-03
562           	-4.314365e-03
563           	-4.314365e-03
564           	-4.314365e-03
565           	-4.314365e-03
566           	-4.314365e-03
567           	-4.314365e-03
568           	-4.314365e-03
569           	-4.314365e-03
570           	-4.314365e-03
571           	-4.314365e-03
572           	-4.314365e-03
573           	-4.314365e-03
574           	-4.314365e-03
575           	-4.314365e-03
576           	-4.314365e-03
577           	-4.314365e-03
578           	-4.314365e-03
579           	-4.314365e-03
580           	-4.314365e-03
581           	-4.314365e-03
582           	-4.314365e-03
583           	-4.314365e-03
584           	-4.314365e-03
585           	-4.314365e-03
586           	-4.314365e-03
587           	-4.314365e-03
588           	-4.314365e-03
589           	-4.314365e-03
590           	-4.314365e-03
591           	-4.314365e-03
592           	-4.314365e-03
593           	-4.314365e-03
594           	-4.314365e-03
595           	-4.314365e-03
596           	-4.314365e-03
597           	-4.314365e-03
598           	-4.314365e-03
599           	-4.314365e-03
600           	-4.314365e-03
601           	-4.314365e-03
602           	-4.314365e-03
603           	-4.314365e-03
604           	-4.314365e-03
605           	-4.314365e-03
606           	-4.314365e-03
607           	-4.314365e-03
608           	-4.314365e-03
609           	-4.314365e-03
610           	-4.314365e-03
611           	-4.314365e-03
612           	-4.314365e-03
613           	-4.314365e-03
614           	-4.314365e-03
615           	-4.314365e-03
616           	-4.314365e-03
617           	-4.314365e-03
618           	-4.314365e-03
619           	-4.314365e-03
620           	-4.314365e-03
621           	-4.314365e-03
622           	-4.314365e-03
623           	-4.314365e-03
624           	-4.314365e-03
625           	-4.314365e-03
626           	-4.314365e-03
627           	-4.314365e-03
628           	-4.314365e-03
629           	-4.314365e-03
630           	-4.314365e-03
631           	-4.314365e-03
632           	-4.314365e-03
633           	-4.314365e-03
634           	-4.314365e-03
635           	-4.314365e-03
636           	-4.314365e-03
637           	-4.314365e-03
638           	-4.314365e-03
639           	-4.314365e-03
640           	-4.314365e-03
641           	-4.314365e-03
642           	-4.314365e-03
643           	-4.314365e-03
644           	-4.314365e-03
645           	-4.314365e-03
646           	-4.314365e-03
647           	-4.314365e-03
648           	-4.314365e-03
649           	-4.314365e-03
650           	-4.314365e-03
651           	-4.314365e-03
652           	-4.314365e-03
653           	-4.314365e-03
654           	-4.314365e-03
655           	-4.314365e-03
656           	-4.314365e-03
657           	-4.314365e-03
658           	-4.314365e-03
659           	-4.314365e-03
660           	-4.314365e-03
661           	-4.314365e-03
662           	-4.314365e-03
663           	-4.314365e-03
664           	-4.314365e-03
665           	-4.314365e-03
666           	-4.314365e-03
667           	-4.314365e-03
668           	-4.314365e-03
669           	-4.314365e-03
670           	-4.314365e-03
671           	-4.314365e-03
672           	-4.314365e-03
673           	-4.314365e-03
674           	-4.314365e-03
675           	-4.314365e-03
676           	-4.314365e-03
677           	-4.314365e-03
678           	-4.314365e-03
679           	-4.314365e-03
680           	-4.314365e-03
681           	-4.314365e-03
682           	-4.314365e-03
683           	-4.314365e-03
684           	-4.314365e-03
685           	-4.314365e-03
686           	-4.314365e-03
687           	-4.314365e-03
688           	-4.314365e-03
689           	-4.314365e-03
690           	-4.314365e-03
691           	-4.314365e-03
692           	-4.314365e-03
693           	-4.314365e-03
694           	-4.314365e-03
695           	-4.314365e-03
696           	-4.314365e-03
697           	-4.314365e-03
698           	-4.314365e-03
699           	-4.314365e-03
700           	-4.314365e-03
701           	-4.314365e-03
702           	-4.314365e-03
703           	-4.314365e-03
704           	-4.314365e-03
705           	-4.314365e-03
706           	-4.314365e-03
707           	-4.314365e-03
708           	-4.314365e-03
709           	-4.314365e-03
710           	-4.314365e-03
711           	-4.314365e-03
712           	-4.314365e-03
713           	-4.314365e-03
714           	-4.314365e-03
715           	-4.314365e-03
716           	-4.314365e-03
717           	-4.314365e-03
718           	-4.314365e-03
719           	-4.314365e-03
720           	-4.314365e-03
721           	-4.314365e-03
722           	-4.314365e-03
723           	-4.314365e-03
724           	-4.314365e-03
725           	-4.314365e-03
726           	-4.314365e-03
727           	-4.314365e-03
728           	-4.314365e-03
729           	-4.314365e-03
730           	-4.314365e-03
731           	-4.314365e-03
732           	-4.314365e-03
733           	-4.314365e-03
734           	-4.314365e-03
735           	-4.314365e-03
736           	-4.314365e-03
737           	-4.314365e-03
738           	-4.314365e-03
739           	-4.314365e-03
740           	-4.314365e-03
741           	-4.314365e-03
742           	-4.314365e-03
743           	-4.314365e-03
744           	-4.314365e-03
745           	-4.314365e-03
746           	-4.314365e-03
747           	-4.314365e-03
748           	-4.314365e-03
749           	-4.314365e-03
750           	-4.314365e-03
751           	-4.314365e-03
752           	-4.314365e-03
753           	-4.314365e-03
754           	-4.314365e-03
755           	-4.314365e-03
